id,name,age,department,salary,working_hours
1,Charlie,51,Marketing,98422.76,54.0
2,Hank,56,HR,64989.82,43.5
3,Ivy,55,HR,91945.32,35.8
4,Grace,35,Marketing,96458.49,27.2
5,Jack,26,Marketing,115052.64,29.6
6,Eve,47,Marketing,113691.44,58.6
7,Ivy,42,HR,100551.86,50.1
8,Jack,57,Finance,80089.54,55.5
9,Frank,39,Engineering,76287.77,29.0
10,Hank,51,Marketing,36169.16,31.4
11,Frank,22,Marketing,41571.8,53.7
12,Hank,52,Operations,80179.54,37.5
13,Grace,39,Marketing,54639.98,26.8
14,Charlie,55,Marketing,40051.61,49.4
15,Jack,40,Sales,61551.19,33.1
16,Alice,57,HR,41530.91,55.0
