id,name,age,department,salary,working_hours
1,Frank,50,Sales,57828.66,30.8
2,Bob,28,Finance,65871.72,53.7
3,Frank,42,Finance,106143.23,30.2
4,Bob,50,Sales,76657.15,41.5
5,Jack,60,Marketing,109339.48,54.6
6,Eve,46,Marketing,96348.59,55.0
7,Charlie,42,Engineering,46392.37,58.8
8,Grace,33,Finance,36620.09,31.9
9,Bob,27,Operations,54210.23,29.2
10,Jack,27,Operations,71774.14,46.6
11,Frank,36,Sales,93860.55,27.4
12,Charlie,58,Marketing,67387.58,47.4
13,Diana,22,Marketing,107673.2,30.5
14,Bob,35,Finance,51406.57,57.3
15,Hank,35,Engineering,52232.66,31.7
16,Eve,56,Marketing,113605.17,26.4
17,Bob,36,HR,37274.26,56.9
