id,name,age,department,salary,working_hours
1,Hank,29,Engineering,106995.96,50.0
2,Bob,44,Finance,31378.15,26.1
3,Diana,41,Sales,110564.16,44.9
4,Hank,32,Sales,84220.45,41.6
5,Jack,36,Engineering,66345.16,50.0
6,Jack,36,Marketing,63668.68,20.6
7,Bob,36,Finance,67635.58,25.1
8,Frank,43,HR,32196.27,35.4
9,Bob,55,HR,44016.39,43.9
10,Hank,34,Operations,111541.05,27.8
11,Diana,22,Operations,61028.6,27.4
12,Grace,58,HR,74645.62,30.4
13,Frank,57,Marketing,70283.12,43.6
14,Ivy,54,Sales,94942.02,33.0
15,Eve,34,Finance,70357.11,44.4
