id,name,age,department,salary,working_hours
1,Ivy,31,Sales,69692.92,43.2
2,Grace,25,Marketing,36452.47,40.5
3,Diana,40,Marketing,65236.42,47.9
4,Hank,35,Finance,82516.7,22.8
5,Grace,47,Sales,84194.84,32.1
6,Diana,41,Engineering,104036.53,32.6
7,Ivy,34,HR,42095.31,25.4
8,Ivy,59,Engineering,106048.11,34.5
9,Jack,44,Marketing,56337.17,43.8
10,Eve,37,Operations,46136.17,28.9
11,Frank,28,Sales,61328.67,48.1
12,Ivy,24,HR,105102.52,45.5
13,Hank,37,Marketing,40563.45,57.1
14,Charlie,43,HR,43261.09,46.8
15,Jack,37,Engineering,50571.35,40.9
16,Frank,50,Sales,42041.69,39.5
17,Hank,51,Operations,57709.04,38.5
18,Grace,52,Finance,109574.95,25.2
