id,name,age,department,salary,working_hours
1,Grace,47,HR,32946.19,51.8
2,Charlie,57,Finance,71510.51,20.4
3,Diana,48,Engineering,109049.29,25.4
4,Diana,48,Sales,77808.93,51.9
5,Jack,23,Marketing,70802.3,49.9
6,Alice,51,Operations,51678.29,22.6
7,Hank,58,Finance,35907.03,48.8
8,Frank,35,HR,63139.14,59.9
9,Jack,33,Marketing,55722.25,51.8
10,Jack,26,Finance,91900.48,36.2
11,Bob,50,HR,114669.44,43.6
12,Frank,29,HR,92395.86,44.1
13,Eve,46,Marketing,104883.02,51.1
14,Diana,31,Finance,87576.95,23.5
15,Charlie,46,HR,105235.24,24.6
16,Frank,25,Marketing,58626.81,37.4
17,Alice,39,Finance,95233.95,55.6
18,Eve,34,Finance,103138.27,39.8
19,Alice,48,HR,71186.98,54.5
