id,name,age,department,salary,working_hours
1,Jack,33,Finance,103640.26,35.6
2,Charlie,30,Engineering,30016.48,29.6
3,Alice,47,Marketing,33441.86,47.9
4,Ivy,60,Operations,41510.05,34.9
5,Jack,36,Sales,95910.15,48.8
6,Ivy,22,HR,46489.63,58.2
7,Alice,48,Engineering,76528.82,30.2
8,Eve,56,Finance,66858.45,57.7
9,Ivy,35,Engineering,61120.68,55.2
10,Grace,35,Sales,96858.56,45.8
11,Eve,51,Engineering,55602.66,46.3
12,Grace,28,Finance,45792.57,28.5
13,Diana,53,HR,97900.49,59.0
14,Alice,60,Engineering,64759.46,36.1
15,Bob,27,HR,32812.44,23.8
16,Eve,54,Marketing,114638.98,49.4
17,Frank,35,Marketing,43844.44,21.2
18,Charlie,44,Sales,112275.55,26.9
19,Hank,44,Engineering,56340.11,53.4
