id,name,age,department,salary,working_hours
1,Charlie,34,Engineering,94217.84,28.2
2,Jack,40,Marketing,84484.17,36.4
3,Grace,37,Engineering,46181.06,48.7
4,Grace,35,Marketing,43193.61,33.0
5,Grace,44,Marketing,90356.84,50.5
6,Eve,50,Engineering,97126.55,34.2
7,Frank,39,Finance,104915.1,53.3
8,Diana,60,Finance,93912.68,45.2
9,Hank,57,Marketing,80885.73,59.5
10,Charlie,27,Finance,94497.0,34.6
11,Ivy,36,Sales,64071.22,54.2
12,Charlie,49,Finance,107618.07,46.4
13,Diana,34,Finance,33956.5,39.8
14,Grace,36,Sales,105310.52,27.0
15,Bob,49,Marketing,50503.48,28.3
16,Charlie,58,Marketing,98642.44,33.1
17,Alice,57,Finance,119406.03,36.6
18,Hank,45,Operations,80547.44,52.6
19,Eve,32,Finance,89805.55,58.1
