id,name,age,department,salary,working_hours
1,Eve,46,Marketing,47978.34,28.0
2,Diana,41,Sales,118004.6,41.6
3,Alice,44,Engineering,95533.62,31.3
4,Ivy,39,Sales,95007.33,57.3
5,Grace,52,Finance,45341.4,57.6
6,Jack,39,Operations,109766.84,42.8
7,Frank,47,Marketing,110464.22,28.5
8,Charlie,50,HR,42320.92,34.0
9,Bob,45,Operations,67469.95,23.7
10,Diana,41,Engineering,82503.43,38.6
11,Eve,41,Marketing,55639.23,55.7
12,Charlie,58,Engineering,38434.27,34.3
13,Ivy,40,Marketing,101043.97,32.1
14,Grace,49,Finance,81781.12,52.5
15,Hank,29,Finance,92352.46,43.0
16,Bob,31,Sales,99361.02,58.0
17,Alice,55,Sales,31885.01,48.0
