id,name,age,department,salary,working_hours
1,Frank,41,HR,116561.75,39.5
2,Frank,44,Operations,60592.78,58.6
3,Hank,38,Operations,88150.26,20.7
4,Diana,40,Finance,38650.52,39.3
5,Eve,53,Marketing,48298.45,37.2
6,Hank,56,Operations,115559.65,32.3
7,Charlie,51,HR,54805.54,52.1
8,Grace,54,Sales,38475.52,44.4
9,Diana,58,Operations,79868.64,53.8
10,Hank,26,Operations,32176.38,59.3
11,Alice,44,Finance,98271.06,33.0
12,Charlie,46,Marketing,90170.75,50.1
13,Eve,27,Marketing,31218.54,29.4
14,Ivy,24,Sales,83514.61,25.6
15,Eve,22,Marketing,81836.41,53.6
16,Grace,35,Sales,32733.89,20.4
17,Hank,47,HR,52282.95,21.1
18,Ivy,54,Engineering,74167.15,25.0
19,Hank,51,Operations,70160.65,45.8
20,Charlie,38,Finance,50699.11,43.8
