id,name,age,department,salary,working_hours
1,Grace,35,Engineering,94393.09,37.6
2,Hank,47,HR,96111.59,51.9
3,Hank,47,Marketing,76367.86,36.7
4,Frank,29,Sales,79784.93,48.9
5,Alice,46,Engineering,82222.33,50.5
6,Frank,23,Finance,62795.88,57.6
7,Hank,24,Sales,79097.04,28.9
8,Charlie,52,Marketing,59964.94,37.9
9,Frank,22,Sales,78742.47,28.4
10,Diana,39,Marketing,115532.54,22.4
11,Grace,37,Operations,68151.55,47.0
12,Jack,24,HR,97390.3,21.6
13,Bob,58,HR,61008.44,23.4
14,Grace,46,Engineering,109648.81,38.1
15,Jack,53,Operations,100861.89,58.8
16,Jack,43,Engineering,85554.39,46.1
17,Frank,45,HR,44652.61,33.2
18,Frank,39,Operations,96484.74,52.6
