id,name,age,department,salary,working_hours
1,Grace,52,Operations,106917.79,36.2
2,Ivy,27,Operations,79611.03,58.7
3,Frank,23,Finance,97936.58,32.3
4,Diana,29,Finance,118215.78,41.8
5,Frank,23,Marketing,104975.17,41.1
6,Charlie,36,Marketing,41137.14,45.4
7,Eve,47,Marketing,88620.09,48.8
8,Alice,50,Operations,44403.55,42.1
9,Frank,36,Finance,36844.49,45.9
10,Diana,42,Marketing,60679.74,41.4
11,Charlie,46,Marketing,76443.96,38.6
12,Eve,41,Engineering,51840.57,40.5
13,Frank,45,Engineering,58262.12,55.8
14,Diana,53,HR,118531.78,34.9
15,Hank,27,Engineering,104654.93,58.3
16,Eve,41,Sales,56958.77,35.7
17,Bob,39,HR,105546.27,38.7
