id,name,age,department,salary,working_hours
1,Bob,29,Marketing,119328.76,56.2
2,Alice,60,Marketing,101566.73,35.2
3,Jack,45,Sales,63742.16,59.2
4,Diana,52,Sales,119648.57,38.9
5,Charlie,41,Operations,105569.55,20.2
6,Charlie,29,Marketing,43593.26,45.7
7,Alice,45,HR,60761.21,33.7
8,Grace,56,Marketing,81059.84,22.2
9,Alice,30,Finance,46660.74,47.5
10,Alice,49,Sales,82338.0,48.7
11,Frank,57,Marketing,97710.92,47.1
12,Charlie,22,Finance,99234.42,53.1
13,Alice,56,HR,94641.79,43.2
14,Ivy,35,Finance,74062.04,58.5
15,Alice,35,HR,55659.43,38.8
16,Eve,24,Marketing,43161.12,32.1
17,Frank,56,Finance,70955.74,47.7
18,Alice,29,Finance,63042.84,43.1
19,Diana,57,Finance,73223.9,37.3
20,Eve,58,Operations,58785.54,40.1
