id,name,age,department,salary,working_hours
1,Diana,33,Finance,55682.39,33.8
2,Diana,45,Sales,31304.85,28.8
3,Charlie,28,Sales,88135.93,47.0
4,Diana,49,Operations,30916.27,49.7
5,Alice,35,Operations,82065.05,50.8
6,Diana,54,Marketing,116719.68,58.1
7,Hank,29,Engineering,40337.79,26.9
8,Ivy,27,Sales,75722.69,31.3
9,Diana,30,Sales,105444.63,34.8
10,Jack,34,Engineering,112762.96,59.3
11,Ivy,46,Sales,56959.1,38.4
12,Jack,28,Engineering,78307.83,59.8
13,Eve,46,HR,89943.87,27.6
14,Ivy,47,Sales,63930.26,27.1
15,Grace,53,Sales,46408.1,21.0
