id,name,age,department,salary,working_hours
1,Grace,59,Finance,101216.96,53.6
2,Alice,47,Finance,49490.11,44.8
3,Ivy,40,Finance,64442.73,37.1
4,Eve,49,Finance,113946.54,50.9
5,Hank,49,HR,109302.85,30.3
6,Diana,58,Finance,86544.82,48.7
7,Charlie,24,HR,63833.09,45.2
8,Eve,36,Sales,113693.85,33.4
9,Bob,35,Finance,47583.16,56.5
10,Ivy,56,Operations,72103.47,41.3
11,Diana,29,Finance,93948.64,52.6
12,Hank,30,Marketing,72914.85,24.4
13,Frank,43,Finance,101672.0,45.7
14,Bob,52,Marketing,84597.35,44.7
