id,name,age,department,salary,working_hours
1,Eve,40,Sales,75719.47,39.2
2,Hank,34,Operations,89579.47,56.0
3,Jack,59,Engineering,86120.6,34.8
4,Frank,46,Operations,77936.22,29.8
5,Eve,47,Marketing,55547.67,37.5
6,Hank,59,Engineering,90638.13,59.3
7,Alice,27,Engineering,86439.24,24.4
8,Hank,57,Marketing,98722.28,44.4
9,Ivy,57,HR,109627.5,23.6
10,Frank,41,HR,113348.83,25.6
11,Jack,31,Engineering,56187.88,39.0
12,Ivy,51,Sales,95594.64,23.5
13,Frank,53,HR,75961.98,33.7
14,Alice,27,Sales,96326.45,59.7
15,Frank,42,HR,102879.26,20.0
16,Grace,46,Finance,81049.8,50.4
