id,name,age,department,salary,working_hours
1,Charlie,32,HR,70714.95,50.5
2,Ivy,22,Marketing,106815.63,57.4
3,Hank,37,Marketing,93538.28,25.5
4,Diana,41,Marketing,31201.54,24.1
5,Grace,45,Operations,33276.63,40.3
6,Eve,29,Engineering,68317.59,28.3
7,Frank,25,Operations,68252.57,40.1
8,Diana,60,Marketing,54092.76,46.9
9,Jack,42,Sales,104458.07,40.3
10,Alice,23,Operations,99929.61,44.4
11,Bob,52,Engineering,49496.17,55.3
12,Alice,39,Marketing,36191.98,47.2
13,Charlie,28,Operations,34603.24,23.8
14,Grace,26,Finance,43508.98,39.6
15,Charlie,57,Operations,75058.46,45.5
16,Eve,43,Operations,42995.41,42.9
17,Ivy,40,Engineering,38998.75,27.3
18,Eve,31,HR,74836.15,49.5
19,Hank,57,Engineering,46841.06,47.8
