id,name,age,department,salary,working_hours
1,Grace,48,Sales,62857.57,33.8
2,Alice,54,Sales,34379.32,23.1
3,Charlie,39,Marketing,58198.49,36.2
4,Hank,37,HR,68366.56,33.4
5,Diana,44,Engineering,39568.57,43.4
6,Frank,41,Marketing,111860.45,47.0
7,Ivy,43,Sales,80955.63,24.6
8,Diana,54,Marketing,114502.36,55.5
9,Bob,45,HR,115985.07,27.1
10,Charlie,26,Operations,69799.83,44.1
11,Charlie,45,Engineering,86525.63,24.8
12,Alice,52,Finance,50258.4,24.4
13,Alice,54,HR,108048.87,58.5
14,Eve,25,Sales,57967.41,46.0
15,Hank,43,Sales,115459.33,39.6
