id,name,age,department,salary,working_hours
1,Bob,24,Sales,95125.56,42.7
2,Diana,49,Operations,73165.13,20.5
3,Bob,47,HR,57051.54,48.8
4,Alice,59,Finance,88541.58,47.0
5,Alice,26,HR,48635.97,39.5
6,Ivy,59,Marketing,106242.49,37.5
7,Charlie,57,Marketing,103530.16,30.9
8,Frank,47,Operations,75877.32,23.9
9,Diana,25,Sales,35567.95,48.1
10,Eve,34,Sales,39388.69,53.4
11,Frank,54,Engineering,60869.51,32.3
12,Charlie,30,Operations,60476.39,51.0
13,Diana,46,Finance,82575.88,43.6
14,Frank,26,Engineering,65454.01,38.1
15,Jack,33,Sales,55423.93,43.1
16,Alice,29,Sales,98187.78,46.7
17,Diana,38,Finance,83227.84,53.3
