id,name,age,department,salary,working_hours
1,Diana,42,Marketing,74502.73,36.2
2,Hank,51,Finance,88100.88,30.7
3,Charlie,56,Finance,93569.35,36.4
4,Alice,46,Sales,88385.94,39.3
5,Grace,58,Finance,111090.48,50.3
6,Diana,57,Marketing,89078.82,42.5
7,Grace,50,Engineering,51432.75,37.4
8,Frank,39,Marketing,30315.16,20.6
9,Hank,31,Sales,106373.08,29.3
10,Eve,58,Engineering,75122.46,47.0
11,Ivy,57,Marketing,39585.26,27.7
12,Charlie,41,Marketing,83991.25,47.0
13,Bob,33,Finance,60188.94,52.2
14,Jack,50,HR,53948.49,45.6
15,Jack,56,Operations,64344.33,26.9
16,Alice,41,Marketing,44379.33,39.2
