id,name,age,department,salary,working_hours
1,Eve,37,Sales,111940.57,58.9
2,Alice,32,Engineering,58615.3,36.0
3,Jack,58,Operations,62434.17,54.8
4,Frank,30,HR,104967.61,36.8
5,Jack,52,Sales,71953.16,25.7
6,Hank,59,Finance,31563.21,23.0
7,Hank,25,Engineering,118412.83,47.7
8,Ivy,51,Engineering,43605.98,46.4
9,Frank,39,Operations,69187.53,56.3
10,Grace,41,Marketing,112046.81,39.6
11,Grace,56,Marketing,83531.47,59.9
12,Charlie,55,Finance,80473.48,39.4
13,Diana,22,HR,71369.84,50.7
14,Charlie,32,HR,49649.75,50.8
15,Hank,58,Engineering,81701.32,36.8
16,Ivy,58,Sales,53208.28,59.9
17,Alice,25,Finance,66592.57,31.1
18,Jack,24,HR,82951.18,26.4
