id,name,age,department,salary,working_hours
1,Jack,44,Finance,116547.61,37.9
2,Diana,57,HR,104695.72,21.0
3,Ivy,46,HR,47429.33,57.4
4,Ivy,26,HR,72972.06,41.2
5,Frank,40,Marketing,79708.54,52.3
6,Alice,27,Operations,93002.98,51.1
7,Eve,46,Engineering,34023.71,52.1
8,Grace,25,Marketing,56421.86,30.7
9,Alice,34,Finance,98923.6,43.7
10,Alice,52,Sales,42438.05,45.5
11,Grace,33,Operations,95112.11,43.5
12,Hank,34,Marketing,82841.69,36.2
13,Alice,44,Operations,105520.84,52.2
14,Ivy,23,Operations,113084.31,26.6
15,Ivy,32,Marketing,76110.76,57.4
16,Grace,58,Marketing,92057.82,36.5
