id,name,age,department,salary,working_hours
1,Jack,34,HR,84663.42,33.3
2,Alice,59,Engineering,52718.35,59.3
3,Bob,58,Operations,104296.44,48.0
4,Eve,38,Sales,95027.66,30.8
5,Grace,58,Marketing,114932.85,29.9
6,Jack,46,Marketing,108951.28,37.4
7,Ivy,38,HR,59497.06,43.1
8,Hank,46,Engineering,106172.89,28.1
9,Jack,46,Marketing,37126.91,59.8
10,Ivy,49,Operations,111774.48,45.7
11,Bob,36,Finance,115859.29,50.6
12,Alice,58,Operations,63265.4,45.7
13,Diana,58,Engineering,96123.16,41.9
14,Frank,31,HR,68714.44,28.2
15,Eve,25,Finance,58699.54,29.1
16,Jack,41,Marketing,43304.2,56.3
17,Jack,34,Sales,33360.82,59.1
18,Hank,37,Marketing,105748.09,24.4
19,Alice,26,Marketing,82931.88,25.7
20,Charlie,50,Sales,51903.54,28.3
