id,name,age,department,salary,working_hours
1,Hank,60,Operations,90499.96,21.2
2,Charlie,50,HR,100345.4,55.6
3,Bob,36,Engineering,69114.01,35.8
4,Eve,29,Marketing,50398.44,41.8
5,Ivy,40,Marketing,32715.77,26.2
6,Diana,54,Engineering,66498.59,40.2
7,Eve,58,Finance,67436.28,29.7
8,Hank,49,Sales,74307.68,33.3
9,Charlie,60,Engineering,117418.27,24.0
10,Diana,50,Operations,61904.7,34.8
11,Hank,34,Finance,60114.46,36.0
12,Alice,37,Finance,71781.53,43.6
13,Grace,47,Sales,117675.36,55.2
14,Bob,29,Engineering,65632.6,45.1
15,Frank,50,Finance,32995.29,21.1
