id,name,age,department,salary,working_hours
1,Jack,30,Sales,47251.05,53.4
2,Alice,56,Engineering,52374.09,58.6
3,Frank,25,Marketing,80712.06,33.2
4,Grace,53,Marketing,82346.22,47.3
5,Ivy,49,Sales,117760.7,53.5
6,Eve,35,Finance,73076.07,39.9
7,Jack,30,Finance,92527.56,56.5
8,Frank,44,Finance,57608.46,37.5
9,Eve,41,Engineering,94846.85,40.1
10,Hank,42,Finance,57318.47,42.3
11,Eve,48,HR,80745.01,24.1
12,Bob,24,Engineering,77437.04,28.8
13,Charlie,41,Sales,51699.89,35.2
14,Eve,42,Operations,63036.41,28.0
15,Alice,48,Sales,41577.06,45.2
16,Grace,46,HR,43932.04,29.9
17,Jack,26,Sales,41147.56,28.5
18,Bob,27,Operations,100424.56,30.1
19,Alice,58,Sales,70266.54,57.6
