id,name,age,department,salary,working_hours
1,Diana,31,Operations,61035.1,23.9
2,Eve,23,Finance,110329.69,50.9
3,Grace,45,Operations,67747.56,54.9
4,Eve,52,Operations,116474.26,22.2
5,Ivy,43,Engineering,82697.93,41.9
6,Charlie,26,Engineering,66430.5,35.6
7,Charlie,51,Engineering,39720.89,54.6
8,Jack,24,HR,67601.19,20.3
9,Alice,56,Operations,65492.68,38.8
10,Diana,22,Sales,55060.48,53.0
11,Jack,50,Sales,36036.84,39.3
12,Charlie,60,HR,83265.7,55.5
13,Diana,28,Sales,80561.95,24.6
14,Charlie,50,HR,73388.66,31.1
15,Charlie,52,Operations,88610.71,23.6
16,Eve,52,Operations,48356.2,55.3
17,Hank,43,Marketing,32774.43,29.0
18,Grace,43,Sales,82974.93,43.5
19,Frank,26,HR,42439.51,26.6
20,Alice,32,Operations,46815.98,49.3
