id,name,age,department,salary,working_hours
1,Ivy,34,Engineering,98386.83,54.7
2,Grace,25,Finance,35097.92,55.1
3,Eve,23,Engineering,69702.18,24.2
4,Jack,22,Marketing,81018.01,49.7
5,Diana,40,Engineering,93088.07,38.4
6,Diana,60,Finance,101910.08,39.2
7,Grace,54,Engineering,57171.39,20.8
8,Diana,22,Finance,88232.08,28.7
9,Ivy,60,Operations,67307.71,43.8
10,Grace,35,Finance,70968.78,47.5
11,Ivy,49,Sales,87756.0,55.1
12,Diana,31,Finance,113155.01,40.1
13,Grace,32,HR,33384.98,20.1
14,Alice,47,Sales,82810.63,40.4
15,Jack,34,Sales,79485.69,54.6
16,Diana,27,Marketing,84235.47,21.6
17,Ivy,29,Marketing,59126.16,57.3
