id,name,age,department,salary,working_hours
1,Bob,55,Sales,111621.32,23.5
2,Jack,34,Marketing,36514.04,27.1
3,Diana,48,Marketing,66180.62,37.4
4,Frank,39,Engineering,106846.58,27.9
5,Diana,41,Marketing,46312.11,28.0
6,Alice,59,HR,32925.87,30.5
7,Alice,48,Engineering,45703.15,57.2
8,Grace,26,Engineering,70232.69,53.9
9,Bob,52,HR,93519.06,24.4
10,Grace,44,HR,58551.97,50.4
11,Ivy,34,Sales,53467.64,22.1
12,Charlie,30,HR,74613.56,37.8
13,Frank,39,Finance,36217.22,21.8
14,Hank,58,HR,35412.46,51.1
15,Ivy,33,Finance,108678.82,38.4
16,Frank,50,HR,72762.84,44.5
17,Grace,52,Finance,30709.04,35.1
18,Ivy,55,Sales,99000.89,45.5
