id,name,age,department,salary,working_hours
1,Jack,58,Sales,52369.59,30.8
2,Jack,53,Operations,30010.9,36.1
3,Frank,43,HR,84358.71,34.7
4,Diana,40,Finance,36634.37,20.9
5,Frank,58,Finance,66953.76,24.7
6,Ivy,25,Finance,39824.01,47.7
7,Diana,33,Sales,115563.92,52.6
8,Eve,44,Finance,102013.05,30.0
9,Hank,42,Finance,42229.18,21.0
10,Jack,55,Marketing,66892.44,43.9
11,Bob,60,HR,95372.24,34.7
12,Charlie,27,Operations,110291.11,49.4
13,Grace,32,Engineering,50038.78,30.7
14,Charlie,54,Sales,47302.94,30.7
15,Bob,22,Engineering,103299.07,50.4
16,Diana,40,Marketing,55678.5,30.3
17,Charlie,35,HR,56108.12,54.2
18,Frank,54,HR,103041.15,22.5
19,Hank,33,HR,87427.98,50.3
