id,name,age,department,salary,working_hours
1,Ivy,47,Finance,54835.87,41.8
2,Alice,30,Engineering,114308.61,22.9
3,Diana,24,Marketing,33422.46,58.3
4,Hank,33,Engineering,85100.07,29.8
5,Charlie,53,Engineering,38201.48,47.5
6,Diana,43,Operations,119412.43,27.9
7,Alice,26,Marketing,76826.11,51.9
8,Grace,23,Operations,67976.03,46.6
9,Jack,39,Marketing,70385.17,33.2
10,Eve,46,Marketing,111227.88,56.3
11,Hank,58,HR,64655.03,48.1
12,Grace,47,HR,105800.28,52.6
13,Charlie,33,Engineering,75754.16,21.3
14,Bob,45,Sales,102775.67,49.1
15,Grace,31,Finance,79416.98,20.9
16,Ivy,38,Engineering,101732.5,53.7
17,Diana,22,Sales,50423.67,46.0
18,Grace,45,Finance,68592.6,38.1
19,Jack,38,Sales,43996.31,32.6
