id,name,age,department,salary,working_hours
1,Diana,60,Marketing,109207.53,29.9
2,Bob,34,Sales,42533.23,26.6
3,Alice,28,Operations,48484.76,43.9
4,Grace,42,HR,88472.35,40.0
5,Diana,22,Marketing,38792.74,54.6
6,Diana,56,HR,67745.9,47.9
7,Charlie,58,Engineering,57257.97,31.2
8,Eve,31,Engineering,87233.7,53.8
9,Alice,23,Finance,76150.61,57.8
10,Hank,46,Operations,115621.32,56.3
11,Frank,29,Engineering,62890.34,58.2
12,Hank,56,Finance,39519.74,44.0
13,Hank,43,Marketing,43625.75,39.3
14,Bob,49,Operations,65879.62,51.6
15,Charlie,26,Sales,97241.42,40.2
16,Frank,28,Marketing,72664.87,21.0
17,Alice,48,Operations,61351.46,48.5
