id,name,age,department,salary,working_hours
1,Frank,29,Engineering,58272.65,49.2
2,Hank,31,Finance,47972.9,58.6
3,Diana,41,Marketing,34439.51,25.9
4,Grace,31,Marketing,71781.86,42.4
5,Bob,39,Engineering,55892.76,38.4
6,Diana,55,Operations,49493.91,39.4
7,Jack,42,Finance,48978.39,44.6
8,Ivy,44,Marketing,117252.22,22.7
9,Bob,57,Operations,97781.86,39.3
10,Eve,40,Marketing,97923.02,58.9
11,Grace,28,Sales,113041.9,38.3
12,Diana,50,Operations,112849.97,36.2
13,Bob,59,Operations,68722.07,24.6
14,Ivy,30,Engineering,65648.28,59.9
15,Eve,28,Operations,39039.74,20.7
16,Frank,52,Finance,90399.35,45.1
17,Diana,39,Finance,37510.14,54.5
18,Charlie,46,Finance,117732.64,46.2
