id,name,age,department,salary,working_hours
1,Jack,48,Sales,80822.61,21.8
2,Eve,50,Marketing,74729.98,36.0
3,Frank,45,Engineering,116579.35,26.2
4,Alice,59,HR,37466.42,44.4
5,Frank,43,Sales,78051.74,47.1
6,Charlie,56,Operations,108129.21,32.4
7,Frank,32,HR,99339.74,52.1
8,Diana,50,Sales,95154.5,39.9
9,Diana,23,Marketing,81680.56,31.6
10,Eve,26,Sales,79161.04,59.6
11,Bob,50,Marketing,47758.29,59.4
12,Charlie,58,Engineering,42605.76,43.9
13,Eve,40,Finance,103036.25,43.2
14,Hank,51,HR,67688.9,43.2
15,Ivy,41,Operations,74366.56,38.9
16,Alice,45,Engineering,72356.1,36.2
17,Frank,28,HR,43432.08,57.6
18,Hank,34,Operations,58065.72,35.5
