id,name,age,department,salary,working_hours
1,Bob,23,Operations,117205.48,46.1
2,Bob,35,Sales,98022.92,43.6
3,Frank,54,Operations,30740.2,46.2
4,Ivy,44,Sales,37398.19,57.1
5,Hank,48,Engineering,114457.5,29.3
6,Jack,26,Marketing,61459.52,35.2
7,Jack,33,HR,30136.43,39.4
8,Frank,48,Marketing,86305.73,30.8
9,Eve,50,Marketing,42503.03,56.1
10,Hank,44,Engineering,49966.93,55.3
11,Diana,36,Operations,52999.19,49.5
12,Hank,48,Sales,49699.74,52.8
13,Jack,58,Finance,57438.44,27.7
14,Bob,37,Marketing,105410.85,33.2
