id,name,age,department,salary,working_hours
1,Ivy,28,Finance,83085.56,32.2
2,Alice,22,Marketing,105903.14,22.4
3,Ivy,31,Finance,104396.19,41.2
4,Jack,59,Operations,75783.6,36.8
5,Ivy,59,Operations,50340.52,48.5
6,Charlie,31,Sales,86504.12,29.7
7,Ivy,40,HR,111552.48,39.8
8,Hank,38,Finance,102028.72,25.9
9,Bob,22,HR,80208.7,24.7
10,Diana,30,Finance,88980.52,30.5
11,Eve,33,Finance,97363.41,21.2
12,Eve,54,Operations,45311.01,25.4
13,Hank,41,Finance,69810.26,20.7
14,Charlie,51,Sales,115219.68,38.0
15,Frank,22,Finance,98596.31,20.3
16,Alice,45,Engineering,39780.39,57.2
17,Ivy,46,Engineering,108431.51,38.7
18,Ivy,54,HR,43064.81,20.7
