id,name,age,department,salary,working_hours
1,Eve,44,HR,98303.51,22.4
2,Hank,31,Sales,113253.0,54.0
3,Eve,28,HR,58802.59,51.8
4,Jack,57,Engineering,48498.11,48.0
5,Bob,29,HR,82484.11,35.8
6,Bob,46,HR,55177.01,29.2
7,Hank,50,Sales,96249.96,44.8
8,Eve,22,Sales,83946.65,31.3
9,Grace,45,Marketing,118919.82,27.2
10,Jack,33,Operations,38522.03,48.6
11,Bob,27,Engineering,61791.0,37.2
12,Diana,55,HR,40360.42,56.0
13,Ivy,38,Marketing,112933.17,24.3
14,Jack,50,Operations,30152.02,45.2
15,Alice,27,Marketing,46853.83,37.1
16,Alice,25,Marketing,114491.24,41.2
17,Jack,22,HR,61064.13,23.2
18,Grace,33,Marketing,66292.85,40.0
19,Ivy,57,Marketing,75551.22,20.0
20,Alice,30,Marketing,58730.06,28.5
