id,name,age,department,salary,working_hours
1,Eve,30,Finance,50511.57,37.6
2,Charlie,38,Engineering,92649.39,45.5
3,Bob,45,Engineering,38236.45,23.7
4,Eve,43,Engineering,101517.93,52.7
5,Eve,27,HR,55553.27,53.4
6,Frank,34,Engineering,35750.68,52.3
7,Grace,42,Engineering,110902.07,30.0
8,Jack,36,Finance,114258.11,49.5
9,Hank,45,Engineering,116540.08,31.6
10,Hank,36,Finance,110327.34,55.0
11,Bob,51,HR,70923.67,26.1
12,Frank,44,Engineering,92788.74,31.2
13,Ivy,52,Marketing,82355.81,26.2
