id,name,age,department,salary,working_hours
1,Ivy,35,Engineering,110040.72,26.1
2,Charlie,32,Engineering,97275.75,33.9
3,Diana,59,Finance,62044.0,52.5
4,Hank,42,Operations,117613.88,51.4
5,Bob,35,Finance,89048.21,43.4
6,Jack,50,Sales,84788.42,44.3
7,Bob,50,Marketing,109402.74,32.7
8,Grace,57,Engineering,44708.79,37.9
9,Bob,45,Sales,69702.79,44.9
10,Diana,33,Sales,103657.98,23.6
11,Alice,41,HR,71012.0,48.5
12,Ivy,24,Finance,51696.18,49.8
13,Diana,59,Operations,114797.53,42.6
14,Bob,32,Finance,57497.86,47.4
15,Charlie,38,Finance,62445.5,25.3
16,Charlie,51,Marketing,54039.09,30.2
17,Ivy,30,HR,119959.27,28.6
18,Diana,34,Sales,61685.76,39.5
19,Eve,43,Finance,58584.9,29.3
20,Grace,58,Sales,118658.94,36.9
