id,name,age,department,salary,working_hours
1,Diana,28,Finance,41166.41,57.8
2,Jack,55,Finance,32750.07,24.4
3,Ivy,44,Marketing,70380.15,26.0
4,Diana,22,Engineering,106972.99,50.0
5,Charlie,41,Marketing,82575.36,22.6
6,Alice,34,Sales,77052.73,39.0
7,Diana,30,Operations,58628.15,29.9
8,Ivy,29,Finance,115471.32,35.9
9,Alice,31,Marketing,83442.67,26.9
10,Ivy,57,Operations,60053.59,57.0
11,Diana,48,Engineering,48159.03,58.2
12,Eve,37,Marketing,107976.26,33.1
13,Alice,53,Operations,108321.49,48.3
14,Jack,59,HR,109476.35,32.4
15,Alice,22,Engineering,35495.29,25.0
16,Grace,46,Sales,99567.19,26.1
17,Jack,30,Engineering,49291.31,37.9
18,Hank,58,Finance,41375.67,43.0
