id,name,age,department,salary,working_hours
1,Eve,23,Engineering,62102.51,50.8
2,Ivy,28,Sales,30299.39,60.0
3,Hank,37,Operations,41804.4,20.1
4,Alice,50,Marketing,107576.34,36.4
5,Ivy,60,Finance,58746.21,36.2
6,Charlie,54,Operations,111908.51,50.4
7,Eve,36,Engineering,97562.98,26.6
8,Eve,33,Operations,88278.26,39.6
9,Alice,51,Operations,40007.09,48.7
10,Eve,23,Marketing,103738.92,26.7
11,Jack,59,HR,52962.83,28.8
12,Charlie,30,HR,30796.06,20.4
13,Frank,33,Marketing,34670.79,22.1
14,Jack,37,Finance,107358.77,28.2
15,Ivy,44,Marketing,32756.65,53.1
16,Grace,42,Marketing,80966.67,36.7
17,Jack,56,Operations,61139.46,23.4
18,Frank,59,Engineering,71051.03,47.6
19,Alice,24,Engineering,103143.31,34.1
20,Bob,55,Finance,67798.18,22.6
