id,name,age,department,salary,working_hours
1,Eve,35,Operations,52400.45,40.4
2,Charlie,57,Finance,55423.01,29.4
3,Eve,35,Finance,74837.89,23.8
4,Charlie,34,Finance,106862.81,26.7
5,Jack,42,Operations,49587.06,41.8
6,Hank,34,Sales,45927.05,26.2
7,Bob,46,Engineering,89440.42,58.4
8,Jack,27,Marketing,41605.88,36.0
9,Alice,58,Marketing,67602.66,47.3
10,Alice,42,Engineering,101882.77,29.8
11,Grace,26,Operations,68953.05,57.1
12,Grace,30,Sales,112854.29,42.8
13,Diana,38,Operations,111885.18,22.3
14,Alice,51,Finance,114023.94,54.1
15,Bob,50,Finance,68306.63,55.2
16,Hank,32,Engineering,40171.0,34.8
17,Bob,42,Finance,117347.42,20.6
