id,name,age,department,salary,working_hours
1,Jack,31,Sales,70617.31,36.0
2,Grace,40,Sales,46995.03,29.4
3,Hank,57,Engineering,83960.81,45.4
4,Frank,51,Operations,44262.17,28.0
5,Charlie,29,Marketing,60137.97,35.5
6,Alice,30,Finance,109560.9,47.8
7,Hank,58,Finance,100706.61,38.4
8,Eve,50,Engineering,71313.09,54.0
9,Grace,32,Engineering,86287.02,53.8
10,Diana,32,Engineering,62482.47,28.2
11,Alice,44,Engineering,102768.64,28.5
12,Bob,58,Engineering,100093.98,48.2
13,Grace,25,Engineering,69375.89,34.3
14,Eve,23,Engineering,104935.1,57.9
15,Bob,30,Engineering,93713.61,32.0
16,Ivy,24,Finance,54698.18,23.8
17,Grace,28,Marketing,35207.9,35.3
