id,name,age,department,salary,working_hours
1,Jack,24,Engineering,65938.65,21.6
2,Ivy,27,HR,86333.65,40.9
3,Grace,36,HR,101195.12,40.0
4,Jack,59,Marketing,111890.19,32.3
5,Alice,35,Finance,66388.03,29.7
6,Charlie,32,HR,102047.89,23.0
7,Jack,39,Operations,65001.17,52.3
8,Eve,31,HR,34180.26,29.7
9,Jack,40,Engineering,78698.19,32.2
10,Charlie,46,Marketing,90543.12,34.7
11,Hank,38,Sales,32555.31,56.8
12,Hank,22,Finance,95387.41,58.0
13,Charlie,23,Sales,97088.95,37.2
14,Frank,37,Operations,110240.85,30.6
15,Eve,54,Marketing,84461.25,46.1
16,Hank,25,Finance,113771.89,28.8
17,Alice,48,Finance,71424.48,45.9
