id,name,age,department,salary,working_hours
1,Eve,34,Sales,62860.11,51.0
2,Charlie,56,Sales,85166.16,49.4
3,Charlie,43,Finance,57766.14,56.1
4,Eve,44,Marketing,51935.46,41.0
5,Jack,44,Operations,74426.25,37.2
6,Bob,49,Operations,42335.5,25.1
7,Diana,45,Sales,104520.54,29.2
8,Eve,42,Operations,107553.88,53.8
9,Eve,38,Sales,68684.26,50.5
10,Diana,29,Engineering,55124.05,29.2
11,Hank,23,Operations,98651.63,31.7
12,Grace,31,HR,68120.32,30.0
13,Diana,55,Finance,65914.35,34.2
14,Alice,28,Marketing,77074.79,23.5
15,Diana,50,Engineering,73767.72,53.3
16,Bob,43,Marketing,77376.66,54.0
17,Frank,60,HR,55983.97,30.0
18,Ivy,37,Sales,95575.82,35.5
19,Grace,41,Marketing,100994.59,50.2
