id,name,age,department,salary,working_hours
1,Frank,51,Operations,118176.1,25.5
2,Jack,44,Operations,70368.51,43.8
3,Eve,53,Engineering,109496.75,34.7
4,Charlie,42,Operations,111021.98,38.5
5,Hank,44,HR,101564.33,36.1
6,Ivy,51,Sales,58700.76,59.0
7,Ivy,32,Marketing,107665.72,28.2
8,Alice,31,Marketing,49473.84,41.4
9,Bob,32,HR,90043.97,27.5
10,Frank,36,Finance,100359.56,37.7
11,Ivy,56,Sales,116987.66,52.5
12,Eve,23,Marketing,87104.28,22.7
13,Diana,47,Finance,82473.96,55.2
14,Frank,54,HR,105139.5,39.8
