id,name,age,department,salary,working_hours
1,Diana,47,Engineering,35626.88,44.4
2,Charlie,49,Engineering,78486.0,28.0
3,Ivy,30,HR,112870.88,44.7
4,Charlie,44,Finance,31140.72,42.9
5,Frank,43,Sales,94425.14,39.5
6,Ivy,42,Marketing,95503.58,54.8
7,Frank,29,HR,119162.9,51.1
8,Charlie,48,Finance,68965.51,32.1
9,Frank,32,Marketing,116625.81,46.8
10,Grace,58,HR,108202.4,26.6
11,Grace,49,Operations,36779.23,59.4
12,Bob,47,Sales,71849.82,42.9
13,Alice,22,Engineering,44121.62,44.7
14,Diana,58,HR,99449.49,59.7
15,Frank,51,Marketing,117506.99,53.7
16,Grace,35,Marketing,118610.98,26.9
17,Frank,51,Finance,85714.49,31.4
18,Hank,51,Engineering,61893.2,59.7
19,Diana,51,HR,30377.72,34.9
20,Charlie,38,Engineering,31411.96,58.2
