id,name,age,department,salary,working_hours
1,Frank,33,Finance,34932.9,24.8
2,Alice,52,Engineering,89968.08,34.7
3,Ivy,53,Operations,41537.15,30.6
4,Alice,58,Operations,68768.05,33.2
5,Charlie,27,Sales,78744.69,34.0
6,Alice,39,Finance,60864.06,47.2
7,Hank,42,HR,44610.63,45.2
8,Charlie,36,Engineering,77227.27,46.1
9,Hank,56,Finance,112033.42,56.9
10,Hank,45,HR,97891.97,31.0
11,Alice,24,HR,53887.01,22.5
12,Diana,26,Marketing,105969.52,56.4
13,Hank,39,Marketing,114410.01,31.1
14,Jack,42,Operations,106185.68,42.7
15,Alice,45,Finance,92399.59,36.9
16,Diana,54,HR,100205.42,34.4
