id,name,age,department,salary,working_hours
1,Alice,60,Sales,79612.94,47.8
2,Jack,33,Operations,32494.68,51.9
3,Bob,45,Sales,103321.98,22.6
4,Hank,23,Operations,82246.06,50.1
5,Charlie,25,Operations,66086.66,41.8
6,Frank,50,HR,72363.9,36.5
7,Frank,29,HR,35948.59,24.1
8,Jack,44,Operations,68073.82,59.3
9,Charlie,48,Sales,109970.73,26.6
10,Diana,23,Finance,75175.92,40.0
11,Grace,54,Sales,99828.54,58.3
12,Frank,37,Sales,41870.94,43.7
13,Bob,54,Marketing,43938.24,26.3
14,Charlie,22,Operations,68141.44,20.2
15,Bob,24,Sales,111231.74,41.3
16,Jack,25,Engineering,88287.15,53.0
17,Bob,53,Engineering,72594.7,52.1
