id,name,age,department,salary,working_hours
1,Jack,26,Marketing,80932.63,53.4
2,Bob,45,Marketing,65671.89,57.6
3,Bob,51,Marketing,36291.02,23.4
4,Bob,42,Sales,89023.48,48.9
5,Grace,51,Marketing,84051.08,33.1
6,Grace,33,Engineering,85594.13,42.6
7,Ivy,57,Operations,101251.43,29.7
8,Ivy,30,Sales,41214.38,53.8
9,Alice,33,Marketing,84505.51,47.3
10,Diana,47,Engineering,103747.89,27.2
11,Eve,39,Engineering,52325.58,40.3
12,Hank,37,Engineering,100766.0,32.2
13,Diana,51,Marketing,108711.89,31.3
14,Diana,22,Sales,111329.54,31.7
15,Diana,53,Finance,70029.16,32.2
16,Eve,29,HR,81618.57,54.1
17,Hank,44,HR,108207.86,37.5
18,Frank,55,HR,32220.93,49.5
