id,name,age,department,salary,working_hours
1,Hank,55,Finance,93194.58,29.7
2,Grace,38,Sales,88982.64,23.4
3,Hank,52,Operations,60751.84,21.1
4,Eve,58,Engineering,115505.18,35.7
5,Ivy,51,Marketing,107690.08,40.5
6,Diana,60,Operations,43173.25,48.5
7,Ivy,47,Engineering,64527.09,21.2
8,Eve,44,Sales,32645.85,24.6
9,Frank,59,HR,92397.25,44.9
10,Frank,39,Sales,75070.27,28.7
11,Alice,29,Operations,95717.65,55.8
12,Hank,37,Sales,38154.07,26.2
13,Grace,31,HR,85596.03,50.1
14,Diana,54,Sales,100061.52,39.8
15,Hank,22,Engineering,37776.72,28.5
16,Ivy,41,Marketing,45664.01,55.4
17,Ivy,22,Engineering,60967.24,22.1
18,Hank,36,HR,51313.1,30.0
19,Hank,46,HR,53175.44,47.0
20,Bob,40,HR,39414.06,56.5
