id,name,age,department,salary,working_hours
1,Eve,54,Operations,108262.83,59.9
2,Diana,47,Operations,111855.9,38.9
3,Eve,58,HR,50892.13,39.5
4,Ivy,42,Engineering,83323.77,23.5
5,Ivy,52,Operations,43988.1,28.4
6,Frank,53,HR,57799.29,32.6
7,Charlie,45,Marketing,103728.08,51.7
8,Frank,26,Engineering,83162.18,22.3
9,Alice,28,Operations,61204.45,42.8
10,Eve,27,Engineering,38421.88,51.2
11,Hank,34,Finance,74171.97,26.3
12,Ivy,41,Sales,60033.06,43.5
13,Bob,46,Marketing,104292.21,31.1
14,Jack,31,Sales,93666.5,21.7
