id,name,age,department,salary,working_hours
1,Eve,59,Finance,74445.49,46.8
2,Grace,45,Marketing,31853.81,27.3
3,Alice,24,Finance,58587.38,21.8
4,Grace,56,Sales,92923.82,31.2
5,Grace,33,Sales,33581.45,32.2
6,Eve,58,Marketing,110997.99,49.4
7,Bob,57,Operations,119681.94,57.4
8,Charlie,31,Finance,75458.94,54.5
9,Charlie,58,Operations,35046.08,35.0
10,Jack,29,Operations,31365.1,56.8
11,Grace,49,Marketing,112399.85,24.4
12,Ivy,40,Engineering,35397.98,42.1
13,Jack,53,Operations,104303.32,39.3
14,Alice,44,Engineering,100958.18,22.0
15,Jack,52,Engineering,84374.66,24.6
16,Hank,60,Marketing,118115.37,38.2
17,Hank,50,Sales,66745.22,48.1
